GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;LATITUDE;LONGITUDE;PALAEOLAT;PALAEOLONG;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Cochliodus;venukoffi;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Kuznetsk Basin;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cranodus;zonatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;55,5;38;12,4;30;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Crassidonta;stuckenbergi;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Permian;Kungurian;283,5;Roadian;268,8;276,15;N;Wyoming;Phosphoria;North America;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Crassidonta;subcrenulata;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Permian;Artinskian;290,1;Artinskian;283,5;286,8;N;Wandagee Trig;Wandagee ;Australia and Oceania;X;X;X;X;S;;;;;0;0;1;1;1;1;0;N;N;Y
Cymatodus;oblongus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;La Salle;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cyrtonodus;gibbus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Wensleydale;Yoredale Rocks;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cyrtonodus;hornei;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Yorkshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;affinis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Burlington;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Winterset;Coal Measures;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;N;N;Y
Deltodus;aliformis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Derbyshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;Y;Alton;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Holiday Park;Glenshaw;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Trafford and Ardara;Glenshaw;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Glenwood;Glenshaw;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Brilliant Cut-off;Glenshaw;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;0;N;N;Y
Deltodus;angustus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;attenuatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Kansas City;Coal Measures;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;chouteauensis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Sedalia;Chouteau Limestone;North America;X;X;X;X;N;;;;;0;0;0;0;1;1;0;N;N;Y
Deltodus;cinctulus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Missouri and Illinois;Warsaw Limestone;North America;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;Y
Deltodus;cinctus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Indiana;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;cingulatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;circinans;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;55,5;38;12,4;30;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;complanatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Henderson County;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Deltodus;concha;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;55,5;38;12,4;30;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;contortus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;croftoni;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Yorkshire;Yoredale Rocks;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;expansus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;54,4;-6,7;-6,1;-1,8;1;1;1;0;0;0;0;N;N;Y
Deltodus;fasciatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw and Quincy;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Deltodus;gibbus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Bristol;;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Deltodus;grandis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;Carboniferous Limestone;Europe;X;X;X;X;N;55,5;38;12,4;30;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;hanagavensis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Flaumont;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;incrassatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Moscow region;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;inornatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Le Grand;Kinderhook Limestone;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;intermedius;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;latior;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois and Iowa;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Deltodus;littoni;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Boone County;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;Santa Fe;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;New Mexico;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;obliquus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;occidentalis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Deltodus;ornatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;40,4;-91,4;-15,1;-36,1;0;0;0;1;1;1;1;N;N;Y
Deltodus;parvus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;propinquus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Carlinsville;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;rugosus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Shropshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Deltodus;sandalinus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Oreton;Carboniferous Limestone;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Doward Cliff;Carboniferous Limestone;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Breakneck;;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Bear Gulch;Alaska Bench;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Illinois and Iowa;Keokuk Limestone;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Augusta;Burlington limestone;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Muhua;sample MH?1;Europe;North America;Asia;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;Y;Pittsburgh;Pine Creek limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Flint River;Burlington limestone;North America;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;N;Y
Deltodus;stellatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;40,4;-91,4;-15,1;-36,1;0;0;0;1;1;1;1;N;N;Y
Deltodus;sublaevis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;54,4;-6,7;-6,1;-1,8;1;1;1;0;0;0;0;N;N;Y
Deltodus;triangularis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;55,5;38;12,4;30;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;trilobus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;Y
Deltodus;undulatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Diplacodus;bulboides;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wensleydale;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Enniskillen;convexus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Enniskillen;limitans;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Des Moines County;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Helodopsis;abbreviata;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Permian;Wordian;268,8;Wordian;265,1;266,95;N;Nilwan;Amb;Asia;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;Y
Helodopsis;elongata;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Salt Range;Chhidru;Asia;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;Y
Lophodus;mammillaris;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Wexford;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;angustus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;349,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;54,4;-6,7;-6,1;-1,8;1;1;1;0;0;0;0;N;N;Y
Poecilodus;attheyi;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Northumberland and Lanarkshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;carbonarius;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Illinois and Kansas;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;cestriensis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;convolutus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;40,4;-91,4;-15,1;-36,1;0;0;0;1;1;1;1;N;N;Y
Poecilodus;foveolatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Derbyshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;gibbosus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;54,4;-6,7;-6,1;-1,8;1;1;1;0;0;0;0;N;N;Y
Poecilodus;jonesi;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;54,4;-6,7;-6,1;-1,8;1;1;1;0;0;0;0;N;N;Y
Poecilodus;rugosus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Poecilodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Poecilodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Poecilodus;springeri;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Santa Fe;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;tribulis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois and Iowa;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Poecilodus;varsouviensis;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;Y
Sandalodus;angustus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Sandalodus;complanatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Henderson County;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Sandalodus;convexus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;N;West Virginia;Coal Measures;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;crassus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Sandalodus;crassus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Sandalodus;discrepans;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Sandalodus;ellipticus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Le Grand;Kinderhook Limestone;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;elongatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;Y
Sandalodus;emarginatus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Boonville;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;1;1;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;1;1;1;1;1;1;N;N;Y
